"","gene","gene_id","description","class","seq_type","chromosome","start_position","stop_position","feature_length","product_length","strand","locus_tag","note","genomic_accession","product_accession"
"209","LOC102166818",102166818,NA,"lncRNA","chromosome","1",22081617,22085731,4115,NA,1,NA,NA,"NC_010443.5",NA
"210","HIVEP2",100525369,NA,"protein_coding","chromosome","1",22240681,22436945,196265,NA,1,NA,NA,"NC_010443.5",NA
"211","ADGRG6",100511292,NA,"protein_coding","chromosome","1",22662009,22802166,140158,NA,-1,NA,NA,"NC_010443.5",NA
"212","VTA1",100155445,NA,"protein_coding","chromosome","1",22862628,22923861,61234,NA,-1,NA,NA,"NC_010443.5",NA
"213","LOC110259390",110259390,NA,"protein_coding","chromosome","1",22933885,22936167,2283,NA,-1,NA,NA,"NC_010443.5",NA
"214","NMBR",100169653,"neuromedin B receptor","protein_coding","chromosome","1",22972049,22989188,17140,NA,1,NA,NA,"NC_010443.5",NA
"215","LOC110259394",110259394,NA,"pseudogene","chromosome","1",23286183,23286906,724,NA,1,NA,"pseudo","NC_010443.5",NA
"216","TRNAE-UUC",110257133,NA,"tRNA","chromosome","1",23377393,23377464,72,NA,-1,NA,NA,"NC_010443.5",NA
"217","LOC106508831",106508831,NA,"lncRNA","chromosome","1",23703407,23931191,227785,NA,1,NA,NA,"NC_010443.5",NA
"218","LOC110259987",110259987,NA,"lncRNA","chromosome","1",24633392,24879188,245797,NA,-1,NA,NA,"NC_010443.5",NA
"219","LOC102163845",102163845,NA,"lncRNA","chromosome","1",25124567,25134196,9630,NA,1,NA,NA,"NC_010443.5",NA
"220","CITED2",100156022,NA,"protein_coding","chromosome","1",25155652,25158517,2866,NA,1,NA,NA,"NC_010443.5",NA
"221","TXLNB",100511845,NA,"protein_coding","chromosome","1",25228602,25285303,56702,NA,1,NA,NA,"NC_010443.5",NA
"222","HECA",100512023,NA,"protein_coding","chromosome","1",25316448,25364083,47636,NA,-1,NA,NA,"NC_010443.5",NA
"223","ABRACL",100525723,NA,"protein_coding","chromosome","1",25432314,25447016,14703,NA,-1,NA,NA,"NC_010443.5",NA
"224","LOC110259990",110259990,NA,"protein_coding","chromosome","1",25445613,25447839,2227,NA,-1,NA,NA,"NC_010443.5",NA
"225","REPS1",100154803,NA,"protein_coding","chromosome","1",25481283,25565284,84002,NA,1,NA,NA,"NC_010443.5",NA
"226","ECT2L",100153588,NA,"protein_coding","chromosome","1",25566955,25644289,77335,NA,-1,NA,NA,"NC_010443.5",NA
"227","CCDC28A",100512200,"coiled-coil domain containing 28A","protein_coding","chromosome","1",25646997,25663277,16281,NA,-1,NA,NA,"NC_010443.5",NA
"228","NHSL1",100156257,NA,"protein_coding","chromosome","1",25663554,25988106,324553,NA,1,NA,NA,"NC_010443.5",NA
"229","HEBP2",100155860,NA,"protein_coding","chromosome","1",26001650,26011381,9732,NA,-1,NA,NA,"NC_010443.5",NA
"230","LOC100154647",100154647,NA,"protein_coding","chromosome","1",26025808,26044787,18980,NA,1,NA,NA,"NC_010443.5",NA
"231","ARFGEF3",100621590,NA,"protein_coding","chromosome","1",26069337,26256871,187535,NA,-1,NA,NA,"NC_010443.5",NA
"232","PERP",100513507,"PERP, TP53 apoptosis effector","protein_coding","chromosome","1",26301254,26317046,15793,NA,1,NA,NA,"NC_010443.5",NA
"233","LOC110256938",110256938,NA,"lncRNA","chromosome","1",26326631,26376805,50175,NA,-1,NA,NA,"NC_010443.5",NA
"234","TNFAIP3",100622156,"TNF alpha induced protein 3","protein_coding","chromosome","1",26474158,26489771,15614,NA,-1,NA,NA,"NC_010443.5",NA
"235","LOC100621792",100621792,NA,"lncRNA","chromosome","1",26499195,26529634,30440,NA,1,NA,NA,"NC_010443.5",NA
"236","LOC106508840",106508840,NA,"protein_coding","chromosome","1",26639458,26649592,10135,NA,1,NA,NA,"NC_010443.5",NA
"237","OLIG3",100153431,NA,"protein_coding","chromosome","1",26800671,26801489,819,NA,1,NA,NA,"NC_010443.5",NA
"238","LOC102167333",102167333,NA,"lncRNA","chromosome","1",26966686,26973753,7068,NA,1,NA,NA,"NC_010443.5",NA
"239","IFNGR1",100152238,"interferon gamma receptor 1","protein_coding","chromosome","1",27037151,27061095,23945,NA,1,NA,NA,"NC_010443.5",NA
"240","IL22RA2",100513324,NA,"protein_coding","chromosome","1",27073481,27090635,17155,NA,1,NA,NA,"NC_010443.5",NA
"241","IL20RA",100622457,NA,"protein_coding","chromosome","1",27137545,27172341,34797,NA,1,NA,NA,"NC_010443.5",NA
"242","SLC35D3",100737566,NA,"protein_coding","chromosome","1",27246742,27250476,3735,NA,-1,NA,NA,"NC_010443.5",NA
"243","PEX7",100152228,NA,"protein_coding","chromosome","1",27257872,27346529,88658,NA,-1,NA,NA,"NC_010443.5",NA
"244","LOC106508844",106508844,NA,"lncRNA","chromosome","1",27346552,27377573,31022,NA,1,NA,NA,"NC_010443.5",NA
"245","MAP3K5",100622769,NA,"protein_coding","chromosome","1",27380143,27600500,220358,NA,1,NA,NA,"NC_010443.5",NA
"246","MAP7",100514082,NA,"protein_coding","chromosome","1",27606021,27782754,176734,NA,1,NA,NA,"NC_010443.5",NA
"247","LOC110256640",110256640,NA,"lncRNA","chromosome","1",27702636,27711969,9334,NA,1,NA,NA,"NC_010443.5",NA
"248","LOC106506526",106506526,NA,"lncRNA","chromosome","1",27778853,27872060,93208,NA,-1,NA,NA,"NC_010443.5",NA
"249","BCLAF1",100462726,"BCL2 associated transcription factor 1","protein_coding","chromosome","1",27872167,27902980,30814,NA,1,NA,NA,"NC_010443.5",NA
"250","MTFR2",100157026,"mitochondrial fission regulator 2","protein_coding","chromosome","1",27906162,27998861,92700,NA,1,NA,NA,"NC_010443.5",NA
"251","LOC102158075",102158075,NA,"lncRNA","chromosome","1",27935090,27941357,6268,NA,-1,NA,NA,"NC_010443.5",NA
"252","PDE7B",100037969,NA,"protein_coding","chromosome","1",27958261,28425754,467494,NA,-1,NA,NA,"NC_010443.5",NA
"253","LOC106504354",106504354,NA,"lncRNA","chromosome","1",28228367,28235195,6829,NA,1,NA,NA,"NC_010443.5",NA
"254","AHI1",100514806,NA,"protein_coding","chromosome","1",28566279,28760471,194193,NA,1,NA,NA,"NC_010443.5",NA
"255","LOC110260025",110260025,NA,"lncRNA","chromosome","1",28672077,28682325,10249,NA,1,NA,NA,"NC_010443.5",NA
"256","MYB",100152439,NA,"protein_coding","chromosome","1",28819500,28856222,36723,NA,-1,NA,NA,"NC_010443.5",NA
"257","LOC100152021",100152021,NA,"pseudogene","chromosome","1",28907066,28923123,16058,NA,-1,NA,"pseudo","NC_010443.5",NA
"258","HBS1L",100158211,NA,"protein_coding","chromosome","1",28968778,29052427,83650,NA,1,NA,NA,"NC_010443.5",NA
"259","ALDH8A1",100738255,NA,"protein_coding","chromosome","1",29060682,29083815,23134,NA,1,NA,NA,"NC_010443.5",NA
"260","LOC110260030",110260030,NA,"pseudogene","chromosome","1",29107723,29108969,1247,NA,-1,NA,"pseudo","NC_010443.5",NA
"261","LOC110260031",110260031,NA,"lncRNA","chromosome","1",29262185,29284004,21820,NA,1,NA,NA,"NC_010443.5",NA
"262","LOC110260032",110260032,NA,"lncRNA","chromosome","1",29373516,29381335,7820,NA,-1,NA,NA,"NC_010443.5",NA
"263","SGK1",100625739,"serum/glucocorticoid regulated kinase 1","protein_coding","chromosome","1",29625786,29753619,127834,NA,1,NA,NA,"NC_010443.5",NA
"264","SLC2A12",100517381,NA,"protein_coding","chromosome","1",29835964,29901996,66033,NA,1,NA,NA,"NC_010443.5",NA
"265","TBPL1",100517563,NA,"protein_coding","chromosome","1",29899956,29936773,36818,NA,-1,NA,NA,"NC_010443.5",NA
"266","TCF21",100152962,NA,"protein_coding","chromosome","1",29975280,29978273,2994,NA,-1,NA,NA,"NC_010443.5",NA
"267","LOC110259395",110259395,NA,"pseudogene","chromosome","1",30200377,30201487,1111,NA,1,NA,"pseudo","NC_010443.5",NA
"268","EYA4",100157256,NA,"protein_coding","chromosome","1",30260784,30575593,314810,NA,-1,NA,NA,"NC_010443.5",NA
"269","LOC106507477",106507477,NA,"lncRNA","chromosome","1",30630967,30633987,3021,NA,-1,NA,NA,"NC_010443.5",NA
"270","LOC102166614",102166614,NA,"lncRNA","chromosome","1",30829640,30835487,5848,NA,-1,NA,NA,"NC_010443.5",NA
"271","RPS12",397650,"ribosomal protein S12","protein_coding","chromosome","1",30920804,30923392,2589,NA,-1,NA,NA,"NC_010443.5",NA
"272","SLC18B1",100155211,NA,"protein_coding","chromosome","1",30923716,30956898,33183,NA,1,NA,NA,"NC_010443.5",NA
"273","VNN2",100153984,NA,"protein_coding","chromosome","1",30961520,30970945,9426,NA,1,NA,NA,"NC_010443.5",NA
"274","VNN3",100152784,NA,"protein_coding","chromosome","1",30981596,30993259,11664,NA,1,NA,NA,"NC_010443.5",NA
"275","VNN1",397246,"vanin 1","protein_coding","chromosome","1",31003338,31023731,20394,NA,1,NA,NA,"NC_010443.5",NA
"276","TAAR1",100157645,NA,"protein_coding","chromosome","1",31037826,31050816,12991,NA,1,NA,NA,"NC_010443.5",NA
"277","TAAR2",100156428,NA,"protein_coding","chromosome","1",31067713,31074574,6862,NA,1,NA,NA,"NC_010443.5",NA
"278","TAAR3",100155640,NA,"protein_coding","chromosome","1",31083314,31084341,1028,NA,1,NA,NA,"NC_010443.5",NA
"279","TAAR4",100153998,NA,"protein_coding","chromosome","1",31096072,31096974,903,NA,1,NA,NA,"NC_010443.5",NA
"280","TAAR5",100152802,NA,"protein_coding","chromosome","1",31104142,31105153,1012,NA,1,NA,NA,"NC_010443.5",NA
"281","LOC100158044",100158044,NA,"pseudogene","chromosome","1",31108142,31113852,5711,NA,-1,NA,"pseudo","NC_010443.5",NA
"282","LOC100156866",100156866,NA,"protein_coding","chromosome","1",31115536,31116570,1035,NA,1,NA,NA,"NC_010443.5",NA
"283","LOC100154422",100154422,NA,"protein_coding","chromosome","1",31124661,31125693,1033,NA,1,NA,NA,"NC_010443.5",NA
"284","LOC100154406",100154406,NA,"protein_coding","chromosome","1",31134610,31135694,1085,NA,-1,NA,NA,"NC_010443.5",NA
"285","LOC100155663",100155663,NA,"protein_coding","chromosome","1",31140622,31141654,1033,NA,-1,NA,NA,"NC_010443.5",NA
"286","LOC100153216",100153216,NA,"protein_coding","chromosome","1",31149782,31150817,1036,NA,-1,NA,NA,"NC_010443.5",NA
"287","LOC100152013",100152013,NA,"protein_coding","chromosome","1",31161407,31162453,1047,NA,-1,NA,NA,"NC_010443.5",NA
"288","STX7",100153196,NA,"protein_coding","chromosome","1",31184905,31237052,52148,NA,1,NA,NA,"NC_010443.5",NA
"289","LOC110260060",110260060,NA,"lncRNA","chromosome","1",31211012,31218212,7201,NA,1,NA,NA,"NC_010443.5",NA
"290","MOXD1",100151998,NA,"protein_coding","chromosome","1",31282491,31367589,85099,NA,1,NA,NA,"NC_010443.5",NA
"291","CTGF",100152141,"connective tissue growth factor","protein_coding","chromosome","1",31674398,31677697,3300,NA,1,NA,NA,"NC_010443.5",NA
"292","ENPP1",100037271,NA,"protein_coding","chromosome","1",31724290,31796594,72305,NA,-1,NA,NA,"NC_010443.5",NA
"293","ENPP3",100621671,NA,"protein_coding","chromosome","1",31859180,31932617,73438,NA,-1,NA,NA,"NC_010443.5",NA
"294","LOC102160401",102160401,NA,"pseudogene","chromosome","1",31909251,31910331,1081,NA,1,NA,"pseudo","NC_010443.5",NA
"295","MED23",100156032,NA,"protein_coding","chromosome","1",31959934,32001591,41658,NA,1,NA,NA,"NC_010443.5",NA
"296","ARG1",397115,"arginase 1","protein_coding","chromosome","1",32006035,32028983,22949,NA,-1,NA,NA,"NC_010443.5",NA
"297","LOC106508846",106508846,NA,"lncRNA","chromosome","1",32036259,32072648,36390,NA,-1,NA,NA,"NC_010443.5",NA
"298","AKAP7",100523651,NA,"protein_coding","chromosome","1",32221061,32362153,141093,NA,-1,NA,NA,"NC_010443.5",NA
"299","LOC106508847",106508847,NA,"lncRNA","chromosome","1",32254408,32260141,5734,NA,1,NA,NA,"NC_010443.5",NA
"300","EPB41L2",100524836,NA,"protein_coding","chromosome","1",32418210,32630643,212434,NA,1,NA,NA,"NC_010443.5",NA
"301","SMLR1",100525016,NA,"protein_coding","chromosome","1",32638169,32708198,70030,NA,-1,NA,NA,"NC_010443.5",NA
"302","TMEM200A",100157644,NA,"protein_coding","chromosome","1",32958781,33033107,74327,NA,-1,NA,NA,"NC_010443.5",NA
"303","SAMD3",100524004,NA,"protein_coding","chromosome","1",33148188,33195582,47395,NA,1,NA,NA,"NC_010443.5",NA
"304","L3MBTL3",100524352,NA,"protein_coding","chromosome","1",33198295,33319477,121183,NA,-1,NA,NA,"NC_010443.5",NA
"305","LOC110260143",110260143,NA,"lncRNA","chromosome","1",33350939,33409053,58115,NA,-1,NA,NA,"NC_010443.5",NA
"306","TMEM244",100524655,NA,"protein_coding","chromosome","1",33470002,33509132,39131,NA,1,NA,NA,"NC_010443.5",NA
"307","ARHGAP18",100525547,NA,"protein_coding","chromosome","1",33527734,33717980,190247,NA,1,NA,NA,"NC_010443.5",NA
"308","LOC106508849",106508849,NA,"lncRNA","chromosome","1",33567430,33586865,19436,NA,-1,NA,NA,"NC_010443.5",NA
"309","LOC110256574",110256574,NA,"pseudogene","chromosome","1",33713303,33713853,551,NA,-1,NA,"pseudo","NC_010443.5",NA
"310","LAMA2",100154420,NA,"protein_coding","chromosome","1",33765412,34359741,594330,NA,-1,NA,NA,"NC_010443.5",NA
"311","LOC100157252",100157252,NA,"pseudogene","chromosome","1",34373666,34376494,2829,NA,1,NA,"pseudo","NC_010443.5",NA
"312","LOC102159312",102159312,NA,"lncRNA","chromosome","1",34616179,34617214,1036,NA,1,NA,NA,"NC_010443.5",NA
"313","LOC110260185",110260185,NA,"lncRNA","chromosome","1",34621686,34644638,22953,NA,-1,NA,NA,"NC_010443.5",NA
"314","PTPRK",100153609,NA,"protein_coding","chromosome","1",34693363,35258699,565337,NA,1,NA,NA,"NC_010443.5",NA
"315","LOC110256645",110256645,NA,"lncRNA","chromosome","1",35043658,35043953,296,NA,-1,NA,NA,"NC_010443.5",NA
"316","LOC100157627",100157627,NA,"pseudogene","chromosome","1",35295078,35296121,1044,NA,-1,NA,"pseudo","NC_010443.5",NA
"317","THEMIS",100737188,NA,"protein_coding","chromosome","1",35333210,35530710,197501,NA,1,NA,NA,"NC_010443.5",NA
"318","LOC110259407",110259407,NA,"protein_coding","chromosome","1",35569576,35578531,8956,NA,1,NA,NA,"NC_010443.5",NA
"319","LOC100511607",100511607,NA,"protein_coding","chromosome","1",35600478,35621276,20799,NA,1,NA,NA,"NC_010443.5",NA
"320","LOC100512146",100512146,NA,"protein_coding","chromosome","1",35628905,35647252,18348,NA,-1,NA,NA,"NC_010443.5",NA
"321","SOGA3",100512321,NA,"protein_coding","chromosome","1",35693886,35776754,82869,NA,1,NA,NA,"NC_010443.5",NA
"322","KIAA0408",110255188,NA,"protein_coding","chromosome","1",35742560,35783465,40906,NA,1,NA,NA,"NC_010443.5",NA
"323","ECHDC1",100512509,NA,"protein_coding","chromosome","1",35852939,35909314,56376,NA,1,NA,NA,"NC_010443.5",NA
"324","RNF146",100512692,NA,"protein_coding","chromosome","1",35909789,35927265,17477,NA,-1,NA,NA,"NC_010443.5",NA
"325","LOC110260186",110260186,NA,"lncRNA","chromosome","1",35927018,35927411,394,NA,1,NA,NA,"NC_010443.5",NA
"326","RSPO3",100155208,"R-spondin-3","protein_coding","chromosome","1",35985985,36066432,80448,NA,-1,NA,NA,"NC_010443.5",NA
"327","LOC110260187",110260187,NA,"lncRNA","chromosome","1",36075163,36096469,21307,NA,1,NA,NA,"NC_010443.5",NA
"328","CENPW",100513385,NA,"protein_coding","chromosome","1",36405693,36695989,290297,NA,-1,NA,NA,"NC_010443.5",NA
"329","LOC100514501",100514501,NA,"pseudogene","chromosome","1",36510147,36511688,1542,NA,1,NA,"pseudo","NC_010443.5",NA
"330","LOC106508855",106508855,NA,"lncRNA","chromosome","1",36511825,36515072,3248,NA,1,NA,NA,"NC_010443.5",NA
"331","LOC106508854",106508854,NA,"lncRNA","chromosome","1",36695954,36725536,29583,NA,1,NA,NA,"NC_010443.5",NA
"332","TRMT11",100152782,NA,"protein_coding","chromosome","1",36930857,37002079,71223,NA,-1,NA,NA,"NC_010443.5",NA
"333","HINT3",100158022,NA,"protein_coding","chromosome","1",37008063,37024203,16141,NA,-1,NA,NA,"NC_010443.5",NA
"334","NCOA7",100157226,NA,"protein_coding","chromosome","1",37043803,37194713,150911,NA,-1,NA,NA,"NC_010443.5",NA
"335","LOC110260188",110260188,NA,"lncRNA","chromosome","1",37199436,37203560,4125,NA,-1,NA,NA,"NC_010443.5",NA
"336","TRNAE-CUC",110257127,NA,"tRNA","chromosome","1",37203658,37203729,72,NA,1,NA,NA,"NC_010443.5",NA
"337","HEY2",100152404,"hes related family bHLH transcription factor with YRPW motif 2","protein_coding","chromosome","1",37219887,37231321,11435,NA,-1,NA,NA,"NC_010443.5",NA
"338","LOC110260189",110260189,NA,"lncRNA","chromosome","1",37231665,37482731,251067,NA,1,NA,NA,"NC_010443.5",NA
"339","LOC110256951",110256951,NA,"pseudogene","chromosome","1",37587734,37589694,1961,NA,1,NA,"pseudo","NC_010443.5",NA
"340","HDDC2",100514692,NA,"protein_coding","chromosome","1",37640628,37660751,20124,NA,1,NA,NA,"NC_010443.5",NA
"341","TPD52L1",100515246,NA,"protein_coding","chromosome","1",37667476,37761670,94195,NA,-1,NA,NA,"NC_010443.5",NA
"342","RNF217",100738102,NA,"protein_coding","chromosome","1",37784359,37912122,127764,NA,-1,NA,NA,"NC_010443.5",NA
"343","LOC110256655",110256655,NA,"protein_coding","chromosome","1",37912219,37952553,40335,NA,1,NA,NA,"NC_010443.5",NA
"344","NKAIN2",100624679,NA,"protein_coding","chromosome","1",38014252,39040215,1025964,NA,-1,NA,NA,"NC_010443.5",NA
"345","LOC102165447",102165447,NA,"lncRNA","chromosome","1",38170350,38278975,108626,NA,1,NA,NA,"NC_010443.5",NA
"346","LOC106508857",106508857,NA,"lncRNA","chromosome","1",38967784,38983252,15469,NA,-1,NA,NA,"NC_010443.5",NA
"347","LOC100624967",100624967,NA,"pseudogene","chromosome","1",39104374,39106302,1929,NA,-1,NA,"pseudo","NC_010443.5",NA
"348","TRDN",102166405,NA,"protein_coding","chromosome","1",39180544,39567245,386702,NA,1,NA,NA,"NC_010443.5",NA
"349","LOC102166321",102166321,NA,"lncRNA","chromosome","1",39187430,39199128,11699,NA,1,NA,NA,"NC_010443.5",NA
"350","LOC110260190",110260190,NA,"lncRNA","chromosome","1",39300049,39356285,56237,NA,-1,NA,NA,"NC_010443.5",NA
"351","CLVS2",100155458,NA,"protein_coding","chromosome","1",39680741,39755398,74658,NA,-1,NA,NA,"NC_010443.5",NA
"352","SMPDL3A",100153442,NA,"protein_coding","chromosome","1",39848641,39869184,20544,NA,-1,NA,NA,"NC_010443.5",NA
"353","FABP7",574075,"fatty acid binding protein 7","protein_coding","chromosome","1",39872198,39876272,4075,NA,-1,NA,NA,"NC_010443.5",NA
"354","LOC100738404",100738404,NA,"pseudogene","chromosome","1",39890908,39892708,1801,NA,1,NA,"pseudo","NC_010443.5",NA
"355","PKIB",100517015,NA,"protein_coding","chromosome","1",39913753,40022971,109219,NA,-1,NA,NA,"NC_010443.5",NA
"356","LOC102157594",102157594,NA,"lncRNA","chromosome","1",40022800,40089690,66891,NA,1,NA,NA,"NC_010443.5",NA
"357","SERINC1",102158514,NA,"protein_coding","chromosome","1",40099323,40141552,42230,NA,1,NA,NA,"NC_010443.5",NA
"358","HSF2",100154234,NA,"protein_coding","chromosome","1",40147267,40180308,33042,NA,-1,NA,NA,"NC_010443.5",NA
"359","LOC110260218",110260218,NA,"lncRNA","chromosome","1",40624297,40639358,15062,NA,1,NA,NA,"NC_010443.5",NA
"360","LOC102158650",102158650,NA,"lncRNA","chromosome","1",40659251,40685914,26664,NA,1,NA,NA,"NC_010443.5",NA
"361","GJA1",100518636,"gap junction protein alpha 1","protein_coding","chromosome","1",40988818,41002129,13312,NA,-1,NA,NA,"NC_010443.5",NA
"362","TBC1D32",100156680,NA,"protein_coding","chromosome","1",41057782,41265416,207635,NA,1,NA,NA,"NC_010443.5",NA
"363","LOC110256578",110256578,NA,"pseudogene","chromosome","1",41087169,41088820,1652,NA,-1,NA,"pseudo","NC_010443.5",NA
"364","LOC106507559",106507559,NA,"lncRNA","chromosome","1",41480764,41775481,294718,NA,1,NA,NA,"NC_010443.5",NA
"365","LOC106506546",106506546,NA,"lncRNA","chromosome","1",42125377,42344158,218782,NA,-1,NA,NA,"NC_010443.5",NA
"366","LOC100738875",100738875,NA,"pseudogene","chromosome","1",42543783,42545383,1601,NA,1,NA,"pseudo","NC_010443.5",NA
"367","MAN1A1",396919,"mannosidase alpha class 1A member 1","protein_coding","chromosome","1",42729722,42896290,166569,NA,1,NA,NA,"NC_010443.5",NA
"368","FAM184A",100626155,NA,"protein_coding","chromosome","1",43003765,43113643,109879,NA,1,NA,NA,"NC_010443.5",NA
"369","MCM9",100519693,NA,"protein_coding","chromosome","1",43171906,43268533,96628,NA,1,NA,NA,"NC_010443.5",NA
"370","ASF1A",100519343,NA,"protein_coding","chromosome","1",43200339,43215019,14681,NA,-1,NA,NA,"NC_010443.5",NA
"371","LOC110260244",110260244,NA,"lncRNA","chromosome","1",43305444,43325766,20323,NA,1,NA,NA,"NC_010443.5",NA
"372","LOC110260246",110260246,NA,"lncRNA","chromosome","1",43339517,43391526,52010,NA,1,NA,NA,"NC_010443.5",NA
"373","CEP85L",100522409,NA,"protein_coding","chromosome","1",43392630,43564835,172206,NA,1,NA,NA,"NC_010443.5",NA
"374","PLN",397421,"phospholamban","protein_coding","chromosome","1",43449354,43458925,9572,NA,-1,NA,NA,"NC_010443.5",NA
"375","SLC35F1",100522582,NA,"protein_coding","chromosome","1",43653453,44057851,404399,NA,-1,NA,NA,"NC_010443.5",NA
"376","LOC110260250",110260250,NA,"lncRNA","chromosome","1",44146633,44153664,7032,NA,-1,NA,NA,"NC_010443.5",NA
"377","NUS1",100154658,NA,"protein_coding","chromosome","1",44156771,44186224,29454,NA,-1,NA,NA,"NC_010443.5",NA
"378","LOC100520342",100520342,NA,"protein_coding","chromosome","1",44204855,44230097,25243,NA,-1,NA,NA,"NC_010443.5",NA
"379","GOPC",100520524,NA,"protein_coding","chromosome","1",44239364,44285886,46523,NA,1,NA,NA,"NC_010443.5",NA
"380","DCBLD1",100156679,NA,"protein_coding","chromosome","1",44301108,44373712,72605,NA,-1,NA,NA,"NC_010443.5",NA
"381","ROS1",100156931,NA,"protein_coding","chromosome","1",44409877,44535784,125908,NA,1,NA,NA,"NC_010443.5",NA
"382","LOC110260270",110260270,NA,"lncRNA","chromosome","1",44514901,44549124,34224,NA,-1,NA,NA,"NC_010443.5",NA
"383","VGLL2",100739384,NA,"protein_coding","chromosome","1",44549407,44557793,8387,NA,-1,NA,NA,"NC_010443.5",NA
"384","RFX6",102161990,NA,"protein_coding","chromosome","1",44765451,44826884,61434,NA,-1,NA,NA,"NC_010443.5",NA
